h3,name,holc,access_min,access_km,street_m,access_src
882830d531fffff,Diablo Country Club NE 4,,99.3,7.94,1846.0,routed
882830d533fffff,Diablo Country Club NE 5,,98.5,7.88,825.0,routed
882830d535fffff,Hidden Oaks NE 6,,117.1,9.37,0.0,routed
882830d537fffff,Diablo Country Club NE 6,,114.6,9.17,1995.0,routed
882830d539fffff,Diablo Country Club NE 3,,88.6,7.09,1510.0,routed
882830d53bfffff,Diablo Country Club NE 2,,92.4,7.39,0.0,routed
882830d53dfffff,Hidden Oaks NE 3,,100.5,8.04,702.0,routed
882830d541fffff,Belleterre N,,17.2,1.38,3220.0,routed
882830d543fffff,Belleterre NW,,29.2,2.34,710.0,routed
882830d545fffff,Magee Ranch Terrace SE,,40.3,3.23,4614.0,routed
882830d547fffff,Magee Ranch Terrace,,45.3,3.63,1964.0,routed
882830d549fffff,Belleterre,,6.6,0.53,10342.0,routed
882830d54bfffff,North Ridge,,11.9,0.95,2732.0,routed
882830d54dfffff,Silver Maple,,24.1,1.93,7064.0,routed
882830d551fffff,Magee Preserve S,,43.7,3.5,14.0,routed
882830d553fffff,Magee Preserve SW,,12.0,0.96,325.0,routed
882830d555fffff,Woodcreek,,45.9,3.67,4113.0,routed
882830d557fffff,Magee Preserve,,46.0,3.68,4515.0,routed
882830d559fffff,Edendale NW,,12.5,1.0,6413.0,routed
882830d55bfffff,Autumn Creek,,1.8,0.14,4568.0,routed
882830d55dfffff,Edendale NE,,30.9,2.47,0.0,routed
882830d561fffff,Blackhawk NE,,164.5,13.16,1625.0,routed
882830d563fffff,Blackhawk N,,166.5,13.32,1131.0,routed
882830d565fffff,Blackhawk E,,158.0,12.64,495.0,routed
882830d567fffff,Blackhawk NE 2,,147.7,11.82,0.0,routed
882830d569fffff,Blackhawk SE,,37.9,3.03,4815.0,routed
882830d56bfffff,Blackhawk,,57.0,4.56,3565.0,routed
882830d56dfffff,Oak Gate N 2,,169.1,13.53,4494.0,routed
882830d581fffff,Stonebridge Estates E 3,,41.5,3.32,0.0,routed
882830d583fffff,Stonebridge Estates NE,,21.0,1.68,0.0,routed
882830d585fffff,Stonebridge Estates E 5,,49.0,3.92,0.0,routed
882830d587fffff,Stonebridge Estates NE 2,,47.9,3.83,794.0,routed
882830d589fffff,Stonebridge Estates E 2,,40.6,3.25,77.0,routed
882830d58bfffff,Stonebridge Estates E,,42.8,3.43,38.0,routed
882830d58dfffff,Stonebridge Estates E 4,,44.5,3.56,0.0,routed
882830d591fffff,Stonebridge Estates N 2,,38.1,3.05,52.0,routed
882830d593fffff,Walnut Heights E 2,,42.4,3.39,489.0,routed
882830d595fffff,Stonebridge Estates N 3,,17.2,1.37,0.0,routed
882830d597fffff,North Gate S 3,,22.8,1.82,0.0,routed
882830d599fffff,Stonebridge Estates NW,,49.5,3.96,3840.0,routed
882830d59bfffff,Stonebridge Estates NW 2,,50.7,4.05,606.0,routed
882830d59dfffff,Stonebridge Estates N,,30.9,2.47,772.0,routed
882830d5a1fffff,Stonebridge Estates NE 5,,83.1,6.64,0.0,routed
882830d5a3fffff,North Gate SE 4,,82.3,6.58,0.0,routed
882830d5a5fffff,Diablo Country Club N 10,,105.5,8.44,0.0,routed
882830d5a7fffff,North Gate E 9,,102.6,8.2,0.0,routed
882830d5a9fffff,Stonebridge Estates E 6,,62.8,5.03,1133.0,routed
882830d5abfffff,Stonebridge Estates NE 4,,86.9,6.95,939.0,routed
882830d5adfffff,Diablo Country Club N 8,,81.5,6.52,0.0,routed
882830d5b1fffff,North Gate SE 2,,30.2,2.42,331.0,routed
882830d5b3fffff,North Gate SE,,37.9,3.03,987.0,routed
882830d5b5fffff,North Gate E 4,,94.0,7.52,0.0,routed
882830d5b7fffff,North Gate E 2,,80.3,6.43,0.0,routed
882830d5b9fffff,Stonebridge Estates NE 3,,66.3,5.31,727.0,routed
882830d5bbfffff,North Gate S 2,,4.9,0.39,810.0,routed
882830d5bdfffff,North Gate SE 3,,50.3,4.02,51.0,routed
882830d5c1fffff,Cameo Acres NW,,18.5,1.48,3827.0,routed
882830d5c3fffff,Stone Valley Oaks N,,28.5,2.28,778.0,routed
882830d5c5fffff,Cameo Acres N,,29.4,2.35,2577.0,routed
882830d5c7fffff,Stone Valley Oaks NE,,31.6,2.53,5704.0,routed
882830d5c9fffff,Cameo Acres W,,1.9,0.16,4556.0,routed
882830d5cbfffff,Stone Valley Oaks,,13.6,1.08,3697.0,routed
882830d5cdfffff,Cameo Acres,,21.9,1.75,7045.0,routed
882830d5d1fffff,Stonebridge Estates SW,,46.3,3.7,4865.0,routed
882830d5d3fffff,Stonebridge Estates W,,60.8,4.86,5099.0,routed
882830d5d5fffff,Stonebridge Estates SE,,44.4,3.55,4004.0,routed
882830d5d7fffff,Stonebridge Estates,,52.9,4.24,3182.0,routed
882830d5d9fffff,Alamo Highlands,,29.8,2.38,6144.0,routed
882830d5dbfffff,Alamo Highlands NW,,51.2,4.1,6836.0,routed
882830d5ddfffff,Stone Valley Oaks NW,,28.2,2.26,4112.0,routed
882830d5e1fffff,Diablo Country Club N 4,,64.9,5.19,0.0,routed
882830d5e3fffff,Cameo Acres N 3,,53.3,4.27,231.0,routed
882830d5e5fffff,Diablo Country Club N 5,,94.5,7.56,1734.0,routed
882830d5e7fffff,Diablo Country Club N 6,,73.5,5.88,1586.0,routed
882830d5e9fffff,Diablo Country Club N 2,,61.9,4.95,125.0,routed
882830d5ebfffff,Cameo Acres N 2,,44.9,3.59,270.0,routed
882830d5edfffff,Diablo Country Club N 3,,78.8,6.31,0.0,routed
882830d60dfffff,Norris Canyon W 2,,70.2,5.61,1127.0,routed
882830d621fffff,The Preserve SW 2,,13.4,1.07,4780.0,routed
882830d623fffff,The Preserve W 2,,23.6,1.89,0.0,routed
882830d625fffff,The Preserve S,,14.5,1.16,9888.0,routed
882830d627fffff,The Preserve SW,,14.0,1.12,5021.0,routed
882830d629fffff,The Preserve SW 4,,30.3,2.42,0.0,routed
882830d62bfffff,The Preserve SW 3,,28.3,2.26,985.0,routed
882830d62dfffff,The Preserve S 2,,26.1,2.09,3982.0,routed
882830d631fffff,The Preserve W 5,,83.2,6.65,0.0,routed
882830d633fffff,The Preserve W 6,,58.4,4.67,0.0,routed
882830d635fffff,The Preserve W 3,,32.6,2.61,0.0,routed
882830d637fffff,The Preserve W 4,,48.4,3.87,0.0,routed
882830d661fffff,Norris Canyon NW,,66.6,5.33,1812.0,routed
882830d663fffff,Norris Canyon NW 3,,56.9,4.55,2294.0,routed
882830d665fffff,Norris Canyon N,,56.7,4.54,2218.0,routed
882830d667fffff,Norris Canyon NW 2,,55.9,4.48,1538.0,routed
882830d669fffff,Norris Canyon SW,,83.7,6.7,0.0,routed
882830d66bfffff,Norris Canyon W,,78.6,6.29,0.0,routed
882830d66dfffff,Norris Canyon,,71.6,5.72,3272.0,routed
882830d681fffff,Moraga Royale SE 15,,107.9,8.64,0.0,routed
882830d683fffff,Moraga Royale SE 13,,80.4,6.43,0.0,routed
882830d685fffff,Danville Oaks SW 10,,64.9,5.19,0.0,routed
882830d687fffff,Alamo Oak Villas SW 8,,67.4,5.39,0.0,routed
882830d68bfffff,Moraga Royale SE 14,,112.7,9.01,0.0,routed
882830d691fffff,Moraga Royale SE 8,,50.0,4.0,0.0,routed
882830d693fffff,Moraga Royale SE 5,,55.2,4.42,980.0,routed
882830d695fffff,Moraga Royale SE 9,,78.0,6.24,0.0,routed
882830d697fffff,Moraga Royale SE 6,,54.5,4.36,0.0,routed
882830d699fffff,Moraga Royale SE 10,,52.5,4.2,0.0,routed
882830d69bfffff,Moraga Royale SE 7,,42.5,3.4,808.0,routed
882830d69dfffff,Moraga Royale SE 11,,88.7,7.1,0.0,routed
882830d6a1fffff,Rubicon of Danville SW,,20.9,1.67,224.0,routed
882830d6a3fffff,Alamo Oak Villas SW 5,,26.4,2.11,0.0,routed
882830d6a5fffff,Danville Oaks SW 5,,9.6,0.77,627.0,routed
882830d6a7fffff,Alamo Oak Villas SW 4,,24.6,1.97,114.0,routed
882830d6a9fffff,Danville Oaks SW 8,,54.6,4.36,0.0,routed
882830d6abfffff,Alamo Oak Villas SW 7,,40.6,3.25,0.0,routed
882830d6adfffff,Danville Oaks SW 6,,31.2,2.49,320.0,routed
882830d6b1fffff,Rossmoor S 8,,77.1,6.17,0.0,routed
882830d6b3fffff,Moraga Royale E 6,,71.5,5.72,1420.0,routed
882830d6b5fffff,Creektree SW,,43.0,3.44,0.0,routed
882830d6b7fffff,Rossmoor S 7,,63.4,5.07,953.0,routed
882830d6b9fffff,Moraga Royale SE 12,,68.5,5.48,0.0,routed
882830d6bbfffff,Moraga Royale E 5,,77.4,6.19,0.0,routed
882830d6bdfffff,Alamo Oak Villas SW 6,,45.3,3.62,0.0,routed
882830d6e3fffff,Danville Oaks SW 9,,67.8,5.43,0.0,routed
882830d6e5fffff,The Preserve W 7,,47.2,3.78,0.0,routed
882830d6e7fffff,Danville Oaks SW 7,,51.1,4.09,0.0,routed
882830d701fffff,Vista San Ramon,,20.3,1.62,3771.0,routed
882830d703fffff,Country View,,22.9,1.83,6377.0,routed
882830d705fffff,Siena Hills,,19.9,1.59,4919.0,routed
882830d707fffff,Country View E,,26.3,2.1,8012.0,routed
882830d709fffff,San Ramon Central Park,,0.3,0.02,8138.0,routed
882830d70bfffff,Bishop Ranch 6/City Village,,15.6,1.25,7479.0,routed
882830d70dfffff,Canyon Lakes N,,19.3,1.54,9555.0,routed
882830d711fffff,California Chateau at Danville Ranch SE,,21.9,1.75,8660.0,routed
882830d713fffff,California Chateau at Danville Ranch,,3.8,0.3,8913.0,routed
882830d715fffff,Crow Canyon Country Club SW,,26.6,2.13,9161.0,routed
882830d717fffff,Greenbrook Townhomes SE,,9.2,0.73,8926.0,routed
882830d719fffff,The Preserve SE,,19.3,1.55,7311.0,routed
882830d71bfffff,The Preserve,,6.8,0.55,6391.0,routed
882830d71dfffff,Park Central,,7.5,0.6,5361.0,routed
882830d721fffff,Trevari,,29.1,2.33,10067.0,routed
882830d723fffff,Portola,,23.1,1.85,1360.0,routed
882830d725fffff,Tassajara Ranch,,20.6,1.65,1631.0,routed
882830d727fffff,Heritage Park,,27.3,2.19,12020.0,routed
882830d729fffff,Capella,,10.7,0.86,5832.0,routed
882830d72bfffff,Bel Air,,27.1,2.17,6260.0,routed
882830d72dfffff,Monarch,,23.5,1.88,5706.0,routed
882830d731fffff,Crow Canyon Country Club NE,,37.0,2.96,88.0,routed
882830d733fffff,Edendale SW,,33.5,2.68,1042.0,routed
882830d735fffff,North Ridge SW,,14.2,1.14,4624.0,routed
882830d737fffff,Edendale,,23.6,1.89,6671.0,routed
882830d739fffff,Crow Canyon Country Club,,22.0,1.76,5560.0,routed
882830d73bfffff,Crow Canyon Country Club N,,9.7,0.78,5806.0,routed
882830d73dfffff,Canyon Crest,,8.9,0.71,4087.0,routed
882830d741fffff,Canyon Lakes SW,,11.1,0.89,9321.0,routed
882830d743fffff,Foothill Gardens E,,18.5,1.48,4378.0,routed
882830d745fffff,Canyon Lakes S,,23.7,1.89,10982.0,routed
882830d747fffff,Canyon Woods,,13.0,1.04,11435.0,routed
882830d749fffff,Foothill Gardens SE 2,,12.0,0.96,11040.0,routed
882830d74bfffff,Foothill Gardens SE,,21.3,1.71,7629.0,routed
882830d74dfffff,Old Ranch Summit W 2,,12.0,0.96,7887.0,routed
882830d751fffff,Foothill Gardens NW,,35.9,2.87,9286.0,routed
882830d753fffff,Bishop Ranch 6/City Village W 2,,28.1,2.25,9204.0,routed
882830d755fffff,Bishop Ranch 6/City Village S,,17.6,1.41,4653.0,routed
882830d757fffff,Bishop Ranch 6/City Village W,,19.1,1.53,7487.0,routed
882830d759fffff,Foothill Gardens SW,,47.8,3.83,2061.0,routed
882830d75bfffff,Foothill Gardens W,,37.8,3.02,4712.0,routed
882830d75dfffff,Foothill Gardens,,38.1,3.04,6945.0,routed
882830d761fffff,Carmelita,,20.4,1.63,4942.0,routed
882830d763fffff,Cedar Bridge,,7.8,0.62,5416.0,routed
882830d765fffff,Rose Garden,,2.0,0.16,11708.0,routed
882830d767fffff,Cornerstone,,15.5,1.24,10043.0,routed
882830d769fffff,Carmelita S,,27.7,2.21,47.0,routed
882830d76bfffff,Canyon Lakes,,28.7,2.29,2115.0,routed
882830d76dfffff,Serena & Cordova N,,9.3,0.74,7252.0,routed
882830d801fffff,Byron SW 5,,179.5,14.36,0.0,routed
882830d803fffff,Byron SW 4,,228.2,18.26,0.0,routed
882830d805fffff,Byron S 5,,176.5,14.12,0.0,routed
882830d807fffff,Byron SW 2,,148.4,11.87,0.0,routed
882830d809fffff,Byron SW 9,,179.3,14.35,1724.0,routed
882830d80bfffff,Byron SW 7,,207.0,16.56,703.0,routed
882830d80dfffff,Byron S 8,,173.4,13.87,161.0,routed
882830d811fffff,Byron SW 10,,133.8,10.71,0.0,routed
882830d813fffff,Byron W 12,,118.2,9.45,59.0,routed
882830d815fffff,Byron SW 6,,133.1,10.65,0.0,routed
882830d817fffff,Byron W 8,,123.0,9.84,142.0,routed
882830d819fffff,Byron SW 13,,214.4,17.15,0.0,routed
882830d81bfffff,Byron SW 15,,124.0,9.92,55.0,routed
882830d81dfffff,Byron SW 8,,218.9,17.51,9.0,routed
882830d821fffff,Byron S 2,,160.6,12.85,0.0,routed
882830d823fffff,Byron S,,152.1,12.17,0.0,routed
882830d825fffff,Byron SE 2,,152.7,12.22,0.0,routed
882830d827fffff,Byron SE,,152.0,12.16,0.0,routed
882830d829fffff,Byron S 4,,161.8,12.94,0.0,routed
882830d82bfffff,Byron S 3,,144.1,11.53,0.0,routed
882830d82dfffff,Byron SE 3,,154.4,12.35,921.0,routed
882830d831fffff,Byron W 3,,133.4,10.67,19.0,routed
882830d833fffff,Byron W 4,,116.0,9.28,801.0,routed
882830d835fffff,Byron W,,140.8,11.27,813.0,routed
882830d837fffff,Byron W 2,,130.4,10.43,651.0,routed
882830d839fffff,Byron SW 3,,130.4,10.43,0.0,routed
882830d83bfffff,Byron W 5,,119.2,9.54,577.0,routed
882830d83dfffff,Byron SW,,148.4,11.88,0.0,routed
882830d841fffff,Byron S 18,,191.0,15.28,930.0,routed
882830d843fffff,Byron SW 14,,190.7,15.26,1325.0,routed
882830d845fffff,Byron S 15,,191.2,15.29,1258.0,routed
882830d847fffff,Byron S 12,,197.6,15.8,0.0,routed
882830d849fffff,Byron S 23,,207.4,16.59,1981.0,routed
882830d84bfffff,Byron SW 20,,209.1,16.73,943.0,routed
882830d84dfffff,Byron S 20,,220.5,17.64,161.0,routed
882830d851fffff,Byron SW 16,,213.3,17.06,0.0,routed
882830d853fffff,Byron SW 17,,213.9,17.11,0.0,routed
882830d855fffff,Byron SW 12,,190.8,15.26,1902.0,routed
882830d857fffff,Byron SW 11,,205.6,16.45,1764.0,routed
882830d859fffff,Byron SW 23,,272.0,21.76,0.0,routed
882830d85bfffff,Byron SW 22,,224.3,17.95,0.0,routed
882830d85dfffff,Byron SW 18,,218.5,17.48,0.0,routed
882830d861fffff,Byron S 10,,174.9,13.99,1263.0,routed
882830d863fffff,Byron S 7,,163.7,13.1,1211.0,routed
882830d865fffff,Byron S 9,,137.4,10.99,1252.0,routed
882830d867fffff,Byron S 6,,155.3,12.43,1309.0,routed
882830d869fffff,Byron S 14,,188.0,15.04,69.0,routed
882830d86bfffff,Byron S 11,,189.2,15.14,981.0,routed
882830d86dfffff,Byron S 13,,139.1,11.13,0.0,routed
882830d881fffff,Woodgate Mobile Home Park S 12,,105.6,8.45,121.0,routed
882830d883fffff,Woodgate Mobile Home Park SW 12,,103.1,8.24,390.0,routed
882830d885fffff,Woodgate Mobile Home Park S 11,,71.7,5.73,873.0,routed
882830d887fffff,Woodgate Mobile Home Park S 9,,86.5,6.92,0.0,routed
882830d889fffff,Woodgate Mobile Home Park S 14,,93.1,7.45,651.0,routed
882830d88bfffff,Woodgate Mobile Home Park SW 14,,88.9,7.11,1211.0,routed
882830d88dfffff,Woodgate Mobile Home Park S 13,,92.7,7.42,1869.0,routed
882830d891fffff,Clayton Palms Community E 13,,55.9,4.47,0.0,routed
882830d893fffff,Clayton Palms Community E 11,,52.8,4.22,0.0,routed
882830d895fffff,Woodgate Mobile Home Park SW 11,,49.8,3.99,5647.0,routed
882830d897fffff,Woodgate Mobile Home Park SW 10,,38.3,3.07,8736.0,routed
882830d899fffff,Clayton Palms Community E 12,,105.7,8.46,0.0,routed
882830d89bfffff,Clayton Palms Community E 10,,116.9,9.35,0.0,routed
882830d89dfffff,Woodgate Mobile Home Park SW 13,,105.7,8.46,553.0,routed
882830d8a1fffff,Woodgate Mobile Home Park S 7,,68.6,5.49,0.0,routed
882830d8a3fffff,Woodgate Mobile Home Park S 5,,54.4,4.35,1896.0,routed
882830d8a5fffff,Woodgate Mobile Home Park SE 7,,62.0,4.96,1039.0,routed
882830d8a7fffff,Woodgate Mobile Home Park S 4,,54.1,4.33,2301.0,routed
882830d8a9fffff,Woodgate Mobile Home Park S 10,,76.5,6.12,0.0,routed
882830d8abfffff,Woodgate Mobile Home Park S 8,,59.1,4.73,977.0,routed
882830d8adfffff,Byron NW 9,,90.4,7.23,1054.0,routed
882830d8b1fffff,Woodgate Mobile Home Park SW 5,,46.2,3.69,1616.0,routed
882830d8b3fffff,Woodgate Mobile Home Park SW 4,,39.4,3.15,7004.0,routed
882830d8b5fffff,Woodgate Mobile Home Park S 3,,50.4,4.03,1504.0,routed
882830d8b7fffff,Woodgate Mobile Home Park SW 2,,46.5,3.72,1824.0,routed
882830d8b9fffff,Woodgate Mobile Home Park SW 9,,59.7,4.78,1743.0,routed
882830d8bbfffff,Woodgate Mobile Home Park SW 7,,38.4,3.08,6207.0,routed
882830d8bdfffff,Woodgate Mobile Home Park S 6,,58.6,4.69,0.0,routed
882830d8c1fffff,Byron W 18,,134.2,10.73,0.0,routed
882830d8c3fffff,Byron W 20,,142.3,11.38,0.0,routed
882830d8c5fffff,Byron W 15,,115.0,9.2,1162.0,routed
882830d8c7fffff,Byron W 17,,139.6,11.17,0.0,routed
882830d8c9fffff,Byron W 19,,142.0,11.36,495.0,routed
882830d8cbfffff,Byron W 21,,145.2,11.61,0.0,routed
882830d8cdfffff,Byron W 16,,119.5,9.56,1262.0,routed
882830d8d1fffff,Clayton Palms Community SE 19,,109.5,8.76,857.0,routed
882830d8d3fffff,Clayton Palms Community SE 14,,105.5,8.44,580.0,routed
882830d8d5fffff,Clayton Palms Community E 15,,86.2,6.89,995.0,routed
882830d8d7fffff,Clayton Palms Community E 14,,103.1,8.25,971.0,routed
882830d8d9fffff,Clayton Palms Community SE 21,,119.9,9.6,0.0,routed
882830d8dbfffff,Clayton Palms Community SE 16,,112.9,9.03,1100.0,routed
882830d8ddfffff,Clayton Palms Community SE 25,,155.9,12.48,0.0,routed
882830d8e1fffff,Byron W 10,,98.4,7.88,815.0,routed
882830d8e3fffff,Byron W 13,,90.3,7.22,2071.0,routed
882830d8e5fffff,Byron W 6,,97.9,7.83,0.0,routed
882830d8e7fffff,Byron W 9,,103.2,8.26,691.0,routed
882830d8e9fffff,Byron W 11,,115.1,9.21,1085.0,routed
882830d8ebfffff,Byron W 14,,100.9,8.07,748.0,routed
882830d8edfffff,Byron W 7,,114.0,9.12,1135.0,routed
882830d901fffff,Byron E 10,,195.8,15.66,0.0,routed
882830d903fffff,Byron E 9,,188.3,15.06,117.0,routed
882830d905fffff,Discovery Bay SE 11,,199.1,15.93,0.0,routed
882830d907fffff,Discovery Bay SE 9,,209.4,16.75,0.0,routed
882830d909fffff,Byron SE 13,,175.1,14.01,33.0,routed
882830d90bfffff,Byron E 8,,190.6,15.25,977.0,routed
882830d90dfffff,Byron E 11,,200.1,16.01,0.0,routed
882830d911fffff,Byron E 4,,169.5,13.56,59.0,routed
882830d913fffff,Byron E 3,,162.2,12.97,39.0,routed
882830d915fffff,Byron E 7,,195.2,15.62,0.0,routed
882830d917fffff,Byron E 5,,159.5,12.76,0.0,routed
882830d919fffff,Byron SE 4,,176.9,14.16,0.0,routed
882830d91bfffff,Byron E 2,,161.9,12.95,615.0,routed
882830d91dfffff,Byron E 6,,190.2,15.21,0.0,routed
882830d929fffff,Discovery Bay SE 12,,198.3,15.86,0.0,routed
882830d92bfffff,Discovery Bay SE 10,,204.5,16.36,0.0,routed
882830d92dfffff,Discovery Bay SE 13,,202.6,16.21,0.0,routed
882830d931fffff,Discovery Bay SE 6,,200.2,16.02,0.0,routed
882830d933fffff,Discovery Bay S 2,,176.3,14.1,0.0,routed
882830d935fffff,Discovery Bay SE 7,,192.0,15.36,0.0,routed
882830d937fffff,Discovery Bay SE 4,,171.1,13.69,0.0,routed
882830d939fffff,Discovery Bay S 5,,199.6,15.97,0.0,routed
882830d93bfffff,Discovery Bay S 4,,166.5,13.32,0.0,routed
882830d93dfffff,Discovery Bay SE 8,,200.3,16.03,0.0,routed
882830d941fffff,Questa NW 12,,138.3,11.06,0.0,routed
882830d943fffff,Byron SE 15,,125.7,10.06,78.0,routed
882830d945fffff,Questa NW 10,,249.1,19.93,0.0,routed
882830d947fffff,Byron SE 18,,184.8,14.78,0.0,routed
882830d949fffff,Questa NW 8,,108.6,8.69,0.0,routed
882830d94bfffff,Byron SE 16,,129.7,10.37,0.0,routed
882830d94dfffff,Questa NW 7,,100.7,8.06,0.0,routed
882830d951fffff,Byron SE 8,,149.6,11.97,1912.0,routed
882830d953fffff,Byron SE 5,,150.6,12.05,781.0,routed
882830d955fffff,Byron SE 10,,169.0,13.52,1173.0,routed
882830d957fffff,Byron SE 7,,162.4,13.0,470.0,routed
882830d959fffff,Byron SE 9,,128.9,10.31,564.0,routed
882830d95bfffff,Byron SE 6,,143.1,11.45,812.0,routed
882830d95dfffff,Byron SE 11,,130.8,10.47,1147.0,routed
882830d961fffff,Questa N 11,,201.6,16.13,0.0,routed
882830d963fffff,Byron E 12,,191.2,15.3,0.0,routed
882830d965fffff,Questa N 12,,207.7,16.62,0.0,routed
882830d967fffff,Discovery Bay SE 14,,197.1,15.77,0.0,routed
882830d969fffff,Questa N 7,,243.5,19.48,0.0,routed
882830d96bfffff,Questa N 10,,203.0,16.24,0.0,routed
882830d96dfffff,Questa N 8,,246.4,19.71,0.0,routed
882830d981fffff,Discovery Bay W 5,,111.3,8.9,952.0,routed
882830d983fffff,Discovery Bay W 7,,93.2,7.46,0.0,routed
882830d985fffff,Discovery Bay W 3,,119.1,9.53,2157.0,routed
882830d987fffff,Discovery Bay W 4,,116.6,9.33,132.0,routed
882830d989fffff,Byron N 4,,109.3,8.74,729.0,routed
882830d98bfffff,Byron N 5,,95.6,7.64,3.0,routed
882830d98dfffff,Discovery Bay SW 4,,122.1,9.77,4892.0,routed
882830d991fffff,Woodgate Mobile Home Park SE 6,,66.2,5.3,0.0,routed
882830d993fffff,Woodgate Mobile Home Park SE 4,,50.8,4.07,0.0,routed
882830d995fffff,Woodgate Mobile Home Park SE 9,,68.5,5.48,537.0,routed
882830d997fffff,Woodgate Mobile Home Park E 5,,64.2,5.14,0.0,routed
882830d999fffff,Woodgate Mobile Home Park SE 8,,78.1,6.24,0.0,routed
882830d99bfffff,Woodgate Mobile Home Park SE 5,,86.4,6.91,0.0,routed
882830d99dfffff,Byron N 6,,97.1,7.77,123.0,routed
882830d9a1fffff,Discovery Bay NW,,119.8,9.58,5474.0,routed
882830d9a3fffff,Discovery Bay NW 2,,98.7,7.9,8808.0,routed
882830d9a5fffff,Discovery Bay N,,177.8,14.22,4607.0,routed
882830d9a7fffff,Discovery Bay N 2,,194.1,15.53,243.0,routed
882830d9a9fffff,Discovery Bay W,,117.3,9.38,4795.0,routed
882830d9abfffff,Discovery Bay W 2,,103.0,8.24,7063.0,routed
882830d9adfffff,Discovery Bay,,166.4,13.31,5750.0,routed
882830d9b1fffff,Discovery Bay NW 7,,76.3,6.11,719.0,routed
882830d9b3fffff,Woodgate Mobile Home Park E 8,,68.6,5.49,1736.0,routed
882830d9b5fffff,Discovery Bay NW 5,,84.9,6.8,2489.0,routed
882830d9b7fffff,Discovery Bay NW 8,,78.2,6.26,724.0,routed
882830d9b9fffff,Discovery Bay W 6,,81.8,6.54,1786.0,routed
882830d9bbfffff,Woodgate Mobile Home Park E 7,,88.3,7.07,371.0,routed
882830d9bdfffff,Discovery Bay NW 4,,99.4,7.95,666.0,routed
882830d9c1fffff,Byron N,,134.9,10.8,983.0,routed
882830d9c3fffff,Byron N 2,,117.9,9.43,921.0,routed
882830d9c5fffff,Byron NE,,141.8,11.34,1737.0,routed
882830d9c7fffff,Byron N 3,,134.7,10.78,533.0,routed
882830d9c9fffff,Byron,,138.4,11.07,2544.0,routed
882830d9cbfffff,Byron NW,,132.4,10.6,803.0,routed
882830d9cdfffff,Byron E,,156.5,12.52,1384.0,routed
882830d9d1fffff,Byron NW 5,,103.5,8.28,837.0,routed
882830d9d3fffff,Byron NW 8,,82.2,6.57,966.0,routed
882830d9d5fffff,Byron NW 3,,101.6,8.13,754.0,routed
882830d9d7fffff,Byron NW 6,,85.7,6.86,0.0,routed
882830d9d9fffff,Byron NW 4,,109.0,8.72,215.0,routed
882830d9dbfffff,Byron NW 7,,89.2,7.13,1662.0,routed
882830d9ddfffff,Byron NW 2,,113.6,9.09,1565.0,routed
882830d9e1fffff,Discovery Bay SW 3,,138.6,11.09,2635.0,routed
882830d9e3fffff,Discovery Bay SW 2,,125.5,10.04,3483.0,routed
882830d9e5fffff,Discovery Bay S,,150.7,12.06,3801.0,routed
882830d9e7fffff,Discovery Bay SW,,161.5,12.92,4370.0,routed
882830d9e9fffff,Byron NE 2,,147.8,11.83,839.0,routed
882830d9ebfffff,Byron NE 3,,131.6,10.53,1301.0,routed
882830d9edfffff,Discovery Bay S 3,,156.8,12.55,0.0,routed
882830da01fffff,The Bluffs NE,,258.7,20.69,0.0,routed
882830da03fffff,The Bluffs N 8,,274.7,21.98,1342.0,routed
882830da05fffff,The Bluffs NE 2,,348.3,27.86,0.0,routed
882830da07fffff,The Bluffs NE 3,,291.3,23.31,0.0,routed
882830da0bfffff,The Bluffs N 4,,253.9,20.31,0.0,routed
882830da11fffff,The Bluffs N 9,,273.0,21.84,0.0,routed
882830da13fffff,The Bluffs N 11,,286.6,22.93,0.0,routed
882830da15fffff,The Bluffs N 10,,250.7,20.06,918.0,routed
882830da17fffff,The Bluffs N 13,,272.8,21.82,0.0,routed
882830da19fffff,The Bluffs N 5,,276.8,22.14,0.0,routed
882830da1bfffff,The Bluffs N 7,,286.9,22.95,0.0,routed
882830da1dfffff,The Bluffs N 6,,261.5,20.92,758.0,routed
882830da21fffff,Byron S 30,,248.1,19.85,0.0,routed
882830da23fffff,Byron S 28,,232.6,18.61,0.0,routed
882830da25fffff,Byron S 29,,248.4,19.88,762.0,routed
882830da27fffff,Byron S 25,,224.0,17.92,1011.0,routed
882830da29fffff,The Bluffs NE 4,,343.9,27.51,0.0,routed
882830da2bfffff,The Bluffs NE 5,,310.5,24.84,0.0,routed
882830da2dfffff,Byron S 32,,359.4,28.75,0.0,routed
882830da31fffff,Byron SW 32,,249.9,19.99,1290.0,routed
882830da33fffff,Byron SW 30,,260.7,20.85,67.0,routed
882830da35fffff,Byron S 26,,218.5,17.48,0.0,routed
882830da37fffff,Byron SW 25,,228.4,18.27,0.0,routed
882830da39fffff,The Bluffs N 12,,237.2,18.98,2394.0,routed
882830da3bfffff,The Bluffs N 15,,258.5,20.68,1170.0,routed
882830da3dfffff,Byron S 31,,247.7,19.82,537.0,routed
882830da53fffff,The Bluffs N,,285.9,22.87,0.0,routed
882830da57fffff,The Bluffs N 2,,266.5,21.32,0.0,routed
882830da81fffff,Clayton Palms Community SE 37,,254.2,20.33,0.0,routed
