h3,pop,pct65,income,ac_est
882830c1abfffff,1974.0,15.91,146563.52988405817,61.79
882830c1adfffff,2046.0,14.98,96912.31900705604,43.81
882830c1b1fffff,1619.0,21.44,87914.60320940742,39.69
882830c1b3fffff,2326.0,14.65,104255.79201435189,46.5
882830c1b5fffff,1448.0,23.05,92448.19653109337,40.51
882830c1b7fffff,1844.0,20.15,87350.14492750452,39.62
882830c1b9fffff,411.0,24.45,113095.51652108668,48.94
882830c1bbfffff,1769.0,18.78,116302.14730585391,49.67
882830c1bdfffff,816.0,14.81,96900.53248928941,43.78
882830c1c1fffff,57.0,10.26,166435.00000000003,79.73
882830c1c3fffff,57.0,10.26,166435.0,79.61
882830c1c5fffff,57.0,10.26,166435.0,79.61
882830c1c7fffff,70.0,12.34,178097.62032445284,80.97
882830c1c9fffff,57.0,10.26,166435.0,79.61
882830c1cbfffff,57.0,10.26,166435.0,79.61
882830c1cdfffff,57.0,10.26,166435.0,79.61
882830c1d1fffff,25.0,17.52,101825.0,45.3
882830c1d3fffff,33.0,16.16,120416.15601067162,51.88
882830c1d5fffff,95.0,19.29,195692.98841604407,82.9
882830c1d7fffff,25.0,17.52,101825.0,45.3
882830c1d9fffff,31.0,15.33,121283.93854823952,52.46
882830c1dbfffff,26.0,17.37,103759.38042485277,46.39
882830c1ddfffff,53.0,10.7,162517.0182362229,71.28
882830c1e1fffff,312.0,12.28,158772.47558431822,67.92
882830c1e3fffff,2885.0,12.63,130575.89524263845,57.23
882830c1e5fffff,772.0,14.64,129864.64550445671,56.57
882830c1e7fffff,1287.0,17.34,149458.37394333677,62.68
882830c1e9fffff,57.0,10.26,166435.0,79.61
882830c1ebfffff,639.0,12.51,157887.45991869524,64.69
882830c1edfffff,162.0,18.9,139589.0338849452,59.69
882830c201fffff,5.0,12.82,164920.0,75.02
882830c203fffff,5.0,12.82,164920.0,75.02
882830c205fffff,5.0,12.82,164920.0,75.02
882830c207fffff,5.0,12.82,164920.0,75.02
882830c209fffff,5.0,12.82,164920.0,75.02
882830c20bfffff,5.0,12.82,164920.0,75.02
882830c20dfffff,5.0,12.82,164920.0,75.02
882830c211fffff,5.0,12.82,164920.0,75.02
882830c213fffff,8.0,23.34,124934.83372604991,54.73
882830c215fffff,5.0,12.82,164920.0,75.02
882830c217fffff,6.0,19.22,140596.8410349868,59.98
882830c219fffff,5.0,12.82,164920.0,75.02
882830c21bfffff,5.0,13.66,161742.4738081222,70.97
882830c21dfffff,5.0,12.82,164920.0,75.02
882830c221fffff,5.0,12.82,164920.0,75.02
882830c223fffff,5.0,12.82,164920.0,75.02
882830c225fffff,5.0,12.82,164920.0,75.02
882830c227fffff,5.0,12.82,164920.0,75.02
882830c229fffff,5.0,12.82,164920.0,75.02
882830c22bfffff,5.0,12.82,164920.0,75.02
882830c22dfffff,5.0,12.82,164920.0,75.02
882830c231fffff,5.0,12.82,164920.0,75.02
882830c233fffff,5.0,13.72,161518.88790342302,70.93
882830c235fffff,5.0,12.82,164920.0,75.02
882830c237fffff,5.0,12.82,164920.0,75.02
882830c239fffff,5.0,12.82,164920.0,75.02
882830c23bfffff,5.0,12.82,164920.0,75.02
882830c23dfffff,5.0,12.82,164920.0,75.02
882830c241fffff,5.0,12.82,164920.0,75.02
882830c243fffff,35.0,45.71,222986.59905189736,85.55
882830c245fffff,5.0,12.82,164920.0,75.02
882830c247fffff,5.0,12.82,164920.0,75.02
882830c249fffff,5.0,12.82,164920.0,75.02
882830c24bfffff,38.0,46.15,223767.76627977166,85.95
882830c24dfffff,5.0,12.82,164920.0,75.02
882830c251fffff,72.0,48.28,227531.06743855734,87.1
882830c253fffff,5.0,12.82,164920.0,75.02
882830c255fffff,12.0,36.09,206009.22900115157,83.52
882830c257fffff,5.0,12.82,164920.0,75.02
882830c259fffff,133.0,49.39,229479.0,87.38
882830c25bfffff,129.0,49.35,229411.77490005814,87.3
882830c25dfffff,133.0,49.39,229479.0,87.38
882830c261fffff,5.0,12.82,164920.0,75.02
882830c263fffff,5.0,12.82,164920.0,75.02
882830c265fffff,5.0,12.82,164920.0,75.02
882830c267fffff,5.0,12.82,164920.0,75.02
882830c269fffff,5.0,12.82,164920.0,75.02
882830c26bfffff,5.0,12.82,164920.0,75.02
882830c26dfffff,5.0,12.82,164920.0,75.02
882830c281fffff,9.0,24.25,121500.00000000001,53.72
882830c283fffff,9.0,24.25,121499.99999999999,52.72
882830c285fffff,9.0,24.25,121500.0,53.24
882830c287fffff,9.0,24.25,121500.0,53.24
882830c289fffff,9.0,24.25,121499.99999999999,52.72
882830c28bfffff,9.0,24.25,121499.99999999999,52.72
882830c28dfffff,9.0,24.25,121500.0,53.24
882830c291fffff,9.0,24.25,121500.0,53.24
882830c293fffff,9.0,24.25,121500.0,53.24
882830c295fffff,9.0,24.25,121499.99999999999,52.72
882830c297fffff,9.0,24.25,121500.0,53.24
882830c299fffff,9.0,24.25,121500.0,53.24
882830c29bfffff,9.0,24.25,121499.99999999999,52.72
882830c29dfffff,9.0,24.25,121499.99999999999,52.72
882830c2a1fffff,9.0,24.25,121500.00000000001,53.72
882830c2a3fffff,9.0,24.25,121500.0,53.24
882830c2a5fffff,29.0,15.62,139368.39814953489,59.58
882830c2a7fffff,31.0,15.99,138101.82722116425,58.98
882830c2a9fffff,9.0,24.25,121500.0,53.24
882830c2abfffff,9.0,24.25,121500.0,53.24
882830c2adfffff,8.0,23.24,125312.23678960855,54.85
882830c2b1fffff,9.0,24.25,121500.0,53.24
882830c2b3fffff,9.0,24.25,121499.99999999999,52.72
882830c2b5fffff,10.0,23.3,123406.1219828674,54.23
882830c2b7fffff,18.0,18.35,133353.31743357985,58.05
882830c2b9fffff,9.0,24.25,121500.00000000001,53.72
882830c2bbfffff,9.0,24.25,121500.0,53.24
882830c2bdfffff,9.0,24.25,121500.0,53.24
882830c2c1fffff,9.0,24.25,121500.0,53.24
882830c2c3fffff,9.0,24.25,121500.0,53.24
882830c2c5fffff,9.0,24.25,121499.99999999999,52.72
882830c2c7fffff,9.0,24.25,121500.00000000001,53.72
882830c2c9fffff,9.0,23.5,124348.92518374456,54.56
882830c2cbfffff,9.0,24.25,121500.0,53.24
882830c2cdfffff,8.0,23.38,124806.71311159352,54.65
882830c2d1fffff,9.0,24.25,121499.99999999999,52.72
882830c2d3fffff,9.0,24.25,121499.99999999999,52.72
882830c2d5fffff,9.0,24.25,121500.0,53.24
882830c2d7fffff,9.0,24.25,121500.0,53.24
882830c2d9fffff,31.0,14.93,229053.83321587052,87.26
882830c2dbfffff,10.0,22.49,141827.6663824242,60.77
882830c2ddfffff,9.0,24.25,121500.00000000001,53.72
882830c2e1fffff,9.0,24.25,121500.0,53.24
882830c2e3fffff,9.0,24.25,121500.0,53.24
882830c2e5fffff,9.0,24.08,122114.47622902754,53.94
882830c2e7fffff,9.0,24.25,121500.0,53.24
882830c2e9fffff,9.0,24.25,121500.00000000001,53.72
882830c2ebfffff,9.0,24.25,121500.0,53.24
882830c2edfffff,8.0,23.03,126120.33226976776,55.07
882830c301fffff,5.0,12.82,164920.0,75.02
882830c303fffff,5.0,12.82,164920.0,75.02
882830c305fffff,5.0,12.82,164920.0,75.02
882830c307fffff,5.0,12.82,164920.0,75.02
882830c309fffff,5.0,12.82,164920.0,75.02
882830c30bfffff,5.0,12.82,164920.0,75.02
882830c30dfffff,5.0,12.82,164920.0,75.02
882830c311fffff,5.0,12.82,164920.0,75.02
882830c313fffff,5.0,12.82,164920.0,75.02
882830c315fffff,5.0,12.82,164920.0,75.02
882830c317fffff,5.0,12.82,164920.0,75.02
882830c319fffff,5.0,12.82,164920.0,75.02
882830c31bfffff,5.0,12.82,164920.0,75.02
882830c31dfffff,5.0,12.82,164920.0,75.02
882830c321fffff,108.0,45.88,129003.74427227142,56.33
882830c323fffff,110.0,45.91,128971.0,56.08
882830c325fffff,110.0,45.91,128971.0,56.08
882830c327fffff,110.0,45.91,128971.0,56.08
882830c329fffff,7.0,24.63,152090.14018082697,63.5
882830c32bfffff,25.0,41.13,134167.84882915,58.25
882830c32dfffff,84.0,45.48,129446.76127303642,56.53
882830c331fffff,18.0,17.09,107607.23867392555,47.15
882830c333fffff,19.0,17.19,106194.28125211537,46.77
882830c335fffff,48.0,34.71,118265.81483507554,50.22
882830c337fffff,25.0,17.52,101825.0,45.3
882830c339fffff,5.0,12.82,164920.0,75.02
882830c33bfffff,5.0,12.82,164920.0,75.02
882830c33dfffff,43.0,41.42,128266.79713120374,55.71
882830c341fffff,5.0,12.82,164920.0,75.02
882830c343fffff,5.0,12.82,164920.0,75.02
882830c345fffff,5.0,12.82,164920.0,75.02
882830c347fffff,5.0,12.82,164920.0,75.02
882830c349fffff,5.0,12.82,164920.0,75.02
882830c34bfffff,5.0,12.82,164920.0,75.02
882830c34dfffff,5.0,12.82,164920.0,75.02
882830c351fffff,5.0,12.82,164920.0,75.02
882830c353fffff,5.0,12.82,164920.0,75.02
882830c355fffff,5.0,12.82,164920.0,75.02
882830c357fffff,5.0,12.82,164920.0,75.02
882830c359fffff,5.0,12.82,164920.0,75.02
882830c35bfffff,5.0,12.82,164920.0,75.02
882830c35dfffff,5.0,12.82,164920.0,75.02
882830c361fffff,5.0,12.82,164920.0,75.02
882830c363fffff,5.0,12.82,164920.0,75.02
882830c365fffff,5.0,12.82,164920.0,75.02
882830c367fffff,5.0,12.82,164920.0,75.02
882830c369fffff,5.0,12.82,164920.0,75.02
882830c36bfffff,5.0,12.82,164920.0,75.02
882830c36dfffff,5.0,12.82,164920.0,75.02
882830c401fffff,1807.0,17.3,152383.76770358355,63.54
882830c403fffff,2486.0,12.83,95128.09149740696,43.56
882830c405fffff,1523.0,24.1,132790.57893075972,57.81
882830c407fffff,1825.0,25.91,117118.13177540597,49.8
882830c409fffff,1219.0,20.38,172042.4904590955,80.18
882830c40bfffff,2227.0,13.65,142656.10377999258,61.0
882830c40dfffff,2013.0,13.62,108700.67135145783,47.59
882830c411fffff,1115.0,25.94,64136.485812307204,35.93
882830c413fffff,1609.0,8.76,139418.156217163,59.62
882830c415fffff,1549.0,13.64,127127.97674187494,55.44
882830c417fffff,1669.0,13.02,108881.99742789741,47.68
882830c419fffff,4168.0,11.22,75095.55713508929,37.12
882830c41bfffff,528.0,23.58,79274.02380324958,37.99
882830c41dfffff,1788.0,15.78,79676.11463455312,38.03
882830c421fffff,302.0,10.77,161206.06550834703,70.86
882830c423fffff,202.0,15.4,187409.7240398682,82.23
882830c425fffff,106.0,9.89,233816.0,88.21
882830c427fffff,107.0,9.26,218920.6243656703,84.96
882830c429fffff,1688.0,17.47,151081.53225779504,63.14
882830c42bfffff,2049.0,22.43,164313.64052137037,71.7
882830c42dfffff,334.0,12.52,162212.6690011186,71.19
882830c431fffff,109.0,9.63,231041.78997422705,87.68
882830c433fffff,123.0,9.88,193534.43231344683,82.68
882830c435fffff,107.0,8.98,212434.4311915262,84.31
882830c437fffff,114.0,5.14,122034.05774538181,53.92
882830c439fffff,923.0,14.9,121439.58209893195,52.52
882830c43bfffff,1494.0,16.38,119937.17892217296,51.5
882830c43dfffff,2652.0,8.15,130761.52635187235,57.3
882830c441fffff,691.0,24.35,123852.72284290407,54.42
882830c443fffff,976.0,26.26,125949.93935391387,54.98
882830c445fffff,1410.0,19.07,154442.58404391716,64.14
882830c447fffff,1278.0,19.78,117538.42902642352,49.93
882830c449fffff,1352.0,20.35,115792.96819848001,49.58
882830c44bfffff,1532.0,18.8,146379.4056253419,61.68
882830c44dfffff,514.0,22.33,235311.39814520365,88.61
882830c451fffff,2858.0,5.37,67160.38249648715,36.19
882830c453fffff,5062.0,6.9,75988.9312912451,37.39
882830c455fffff,2153.0,25.26,69380.1343918561,36.39
882830c457fffff,2998.0,8.9,81756.178961394,38.45
882830c459fffff,2073.0,13.63,94605.84288238543,43.43
882830c45bfffff,4875.0,5.44,76290.87666149424,37.41
882830c45dfffff,1841.0,26.63,88358.44255557947,39.8
882830c461fffff,1696.0,23.33,96567.29995490557,43.69
882830c463fffff,2315.0,17.72,176233.01877319886,80.42
882830c465fffff,1821.0,21.99,103791.84565854698,46.42
882830c467fffff,1627.0,27.48,115324.86832397716,49.4
882830c469fffff,1732.0,20.28,162083.44433830335,71.06
882830c46bfffff,2335.0,19.18,136946.35214217156,58.81
882830c46dfffff,2200.0,27.5,105675.09076844013,46.7
882830c481fffff,23.0,19.77,119008.46667997654,51.22
882830c483fffff,46.0,13.99,104245.98175703813,46.48
882830c485fffff,17.0,22.88,118828.0,50.75
882830c487fffff,17.0,22.88,118828.0,50.75
882830c489fffff,179.0,11.9,119464.16591900216,51.37
882830c48bfffff,158.0,11.74,115898.1934161568,49.6
882830c48dfffff,17.0,22.88,118828.0,50.75
882830c491fffff,73.0,11.77,98571.0,44.36
882830c493fffff,73.0,11.77,98571.0,44.36
882830c495fffff,73.0,11.77,98578.88476946161,44.51
882830c497fffff,67.0,12.1,99172.10050386496,44.6
882830c499fffff,150.0,12.01,114894.83037375344,49.31
882830c49bfffff,73.0,11.77,98571.0,44.36
882830c49dfffff,73.0,11.77,98571.0,44.36
882830c4a1fffff,17.0,22.88,118828.0,50.75
882830c4a3fffff,17.0,22.88,118828.0,50.75
882830c4a5fffff,108.0,12.23,127865.37954635023,55.58
882830c4a7fffff,18.0,22.56,119100.7004330286,51.26
882830c4a9fffff,17.0,22.88,118828.0,50.75
882830c4abfffff,17.0,22.88,118828.0,50.75
882830c4adfffff,17.0,22.88,118828.0,50.75
882830c4b1fffff,17.0,22.88,118828.0,50.75
882830c4b3fffff,17.0,22.88,118828.0,50.75
882830c4b5fffff,17.0,22.88,118828.0,50.75
882830c4b7fffff,17.0,22.88,118828.0,50.75
882830c4b9fffff,21.0,20.55,114574.24111978736,49.27
882830c4bbfffff,20.0,20.79,115020.55149979885,49.34
882830c4bdfffff,17.0,22.88,118828.0,50.75
882830c4c1fffff,256.0,27.76,56750.0,35.42
882830c4c3fffff,290.0,14.39,113021.51855030937,48.89
882830c4c5fffff,1016.0,12.77,117348.83418881927,49.85
882830c4c7fffff,230.0,21.65,79902.45739910458,38.05
882830c4c9fffff,884.0,17.56,98540.23862466388,44.2
882830c4cbfffff,1125.0,9.75,141164.03149725517,60.6
882830c4cdfffff,256.0,27.76,56750.0,35.42
882830c4d1fffff,1137.0,12.85,163521.73245618987,71.48
882830c4d3fffff,990.0,12.26,146398.51525578316,61.73
882830c4d5fffff,260.0,11.87,129976.73982785766,56.62
882830c4d7fffff,304.0,12.09,123259.95053088367,54.18
882830c4d9fffff,1586.0,20.93,153690.3526657893,63.96
882830c4dbfffff,1807.0,14.93,135058.21959743896,58.41
882830c4ddfffff,1209.0,12.55,160925.61613399358,70.77
882830c4e1fffff,1879.0,14.61,149380.56829933327,62.63
882830c4e3fffff,17.0,22.88,118828.0,50.75
882830c4e5fffff,1752.0,19.02,177404.2742249581,80.93
882830c4e7fffff,41.0,17.37,164429.27603467656,71.75
882830c4e9fffff,1728.0,11.87,116518.98965762017,49.69
882830c4ebfffff,1449.0,14.72,82590.97868051117,38.56
882830c4edfffff,2082.0,23.25,118423.51448736861,50.27
882830c501fffff,80.0,21.31,138576.0,59.21
882830c503fffff,121.0,17.37,154240.84275110168,64.12
882830c505fffff,80.0,21.31,138576.0,59.21
882830c507fffff,80.0,21.31,138576.0,59.21
882830c509fffff,92.0,15.17,189773.5110059921,82.41
882830c50bfffff,92.0,15.17,189783.94937488105,82.43
882830c50dfffff,80.0,21.31,138576.0,59.21
882830c511fffff,275.0,12.02,181298.81537356458,81.37
882830c513fffff,106.0,9.89,233816.00000000003,88.29
882830c515fffff,1249.0,13.07,155605.81878885647,64.34
882830c517fffff,905.0,12.79,160063.0183638096,70.51
882830c519fffff,106.0,9.89,233816.00000000003,88.29
882830c51bfffff,106.0,9.89,233816.0,88.21
882830c51dfffff,187.0,11.39,196775.49112676378,82.96
882830c521fffff,582.0,15.07,120956.07143602848,51.97
882830c523fffff,539.0,15.15,121181.24862366928,52.04
882830c525fffff,1593.0,13.51,75369.18718065877,37.32
882830c527fffff,1111.0,14.14,110601.70867170993,47.99
882830c529fffff,80.0,21.31,138576.0,59.21
882830c52bfffff,93.0,20.28,135669.52696037453,58.54
882830c52dfffff,323.0,8.21,96618.49468047585,43.72
882830c531fffff,592.0,13.85,141391.24564588218,60.73
882830c533fffff,1708.0,11.71,149774.93128177506,62.88
882830c535fffff,771.0,16.92,126488.98811556373,55.29
882830c537fffff,1924.0,8.77,86063.70802283795,39.47
882830c539fffff,277.0,15.07,151283.88362920404,63.21
882830c53bfffff,1769.0,10.55,162095.4477129818,71.11
882830c53dfffff,283.0,16.12,123926.3349962634,54.47
882830c541fffff,90.0,20.9,140400.99618148452,59.82
882830c543fffff,105.0,10.36,229887.80145305122,87.5
882830c545fffff,197.0,21.28,129068.10812289032,56.39
882830c547fffff,80.0,21.31,138611.71561883617,59.34
882830c549fffff,423.0,19.85,133215.85625420843,57.92
882830c54bfffff,247.0,27.26,146207.36687614303,61.64
882830c54dfffff,343.0,21.24,126290.86262168472,55.18
882830c551fffff,131.0,13.48,213689.44311961049,84.47
882830c553fffff,106.0,9.89,233816.0,88.21
882830c555fffff,106.0,9.89,233816.00000000003,88.29
882830c557fffff,106.0,9.89,233816.00000000003,88.29
882830c559fffff,865.0,24.28,138823.2737614784,59.38
882830c55bfffff,949.0,19.96,152662.4029460265,63.61
882830c55dfffff,146.0,17.42,199086.15104228226,83.16
882830c561fffff,82.0,21.31,138289.0202470577,59.05
882830c563fffff,80.0,21.31,138576.0,59.21
882830c565fffff,92.0,17.85,131287.20971304097,57.48
882830c567fffff,80.0,21.31,138576.0,59.21
882830c569fffff,333.0,21.22,126379.92800942082,55.24
882830c56bfffff,80.0,21.31,138576.0,59.21
882830c56dfffff,52.0,15.26,140147.4707925643,59.78
882830c581fffff,207.0,11.27,128686.0,55.84
882830c583fffff,179.0,11.43,128548.51788675196,55.75
882830c585fffff,426.0,12.49,101762.30537710465,44.89
882830c587fffff,192.0,9.76,93402.24390606365,43.34
882830c589fffff,206.0,11.25,128591.77019442237,55.77
882830c58bfffff,207.0,11.27,128686.00000000001,55.9
882830c58dfffff,188.0,10.33,123981.39130616696,54.51
882830c591fffff,146.0,11.71,128311.2454845083,55.73
882830c593fffff,17.0,22.88,118828.0,50.75
882830c595fffff,56.0,14.09,126291.39878755852,55.2
882830c597fffff,17.0,22.88,118828.0,50.75
882830c599fffff,206.0,11.27,128686.0,55.84
882830c59bfffff,134.0,11.84,128196.11263998972,55.69
882830c59dfffff,206.0,11.27,128686.0,55.84
882830c5a1fffff,406.0,9.52,80739.82798328678,38.14
882830c5a3fffff,255.0,8.93,81612.0,38.31
882830c5a5fffff,236.0,2.93,86530.91938520024,39.51
882830c5a7fffff,254.0,8.66,81837.80030080759,38.47
882830c5a9fffff,2275.0,11.77,83458.8724061929,38.63
882830c5abfffff,255.0,8.93,81612.0,38.31
882830c5adfffff,1249.0,11.4,80556.82880902576,38.12
882830c5b1fffff,72.0,11.52,88504.2421826193,39.98
882830c5b3fffff,17.0,22.88,118828.0,50.75
882830c5b5fffff,255.0,8.93,81612.0,38.31
882830c5b7fffff,146.0,9.69,83624.59219661145,38.67
882830c5b9fffff,18.0,22.43,117621.16375014414,49.96
882830c5bbfffff,17.0,22.88,118828.0,50.75
882830c5bdfffff,248.0,8.96,81691.92625706027,38.43
882830c5c1fffff,116.0,3.84,91544.0,40.37
882830c5c3fffff,141.0,6.85,106595.49538165148,46.81
882830c5c5fffff,107.0,9.08,214851.2430949438,84.6
882830c5c7fffff,113.0,6.66,153306.25999329097,63.83
882830c5c9fffff,115.0,4.53,107804.9143961969,47.23
882830c5cbfffff,116.0,3.84,91544.0,40.37
882830c5cdfffff,110.0,7.5,177589.17459236275,80.95
882830c5d1fffff,67.0,13.48,126809.35795240299,55.33
882830c5d3fffff,129.0,11.9,128144.89623393156,55.62
882830c5d5fffff,206.0,11.27,128683.7890898482,55.8
882830c5d7fffff,206.0,11.27,128686.00000000001,55.9
882830c5d9fffff,99.0,4.45,93708.78423705592,43.36
882830c5dbfffff,21.0,21.02,130994.85495059153,57.37
882830c5ddfffff,102.0,5.51,97559.9756058318,43.98
882830c5e1fffff,901.0,14.05,156806.44556878685,64.54
882830c5e3fffff,429.0,12.61,102923.9706648844,46.17
882830c5e5fffff,1889.0,18.17,107951.82335842868,47.3
882830c5e7fffff,3078.0,9.4,82615.61106860056,38.58
882830c5e9fffff,378.0,10.88,187894.9871495763,82.28
882830c5ebfffff,109.0,7.63,180574.35873491317,81.28
882830c5edfffff,1324.0,11.1,167543.56516629475,79.89
882830c601fffff,1352.0,20.97,159195.2940097625,68.05
882830c603fffff,1937.0,27.17,124633.65904015594,54.62
882830c605fffff,1049.0,28.23,212907.26178348516,84.4
882830c607fffff,876.0,32.83,218282.13799203568,84.91
882830c609fffff,1266.0,25.18,194810.85107132103,82.81
882830c60bfffff,1242.0,23.54,183723.3749745509,81.73
882830c60dfffff,848.0,27.65,220787.02220949033,85.24
882830c611fffff,2895.0,10.79,153333.7899690806,63.85
882830c613fffff,2004.0,10.6,113542.22686582028,49.0
882830c615fffff,2671.0,18.71,172969.00767009254,80.22
882830c617fffff,4572.0,7.43,120691.71282012678,51.92
882830c619fffff,2167.0,14.79,165391.32805733936,78.27
882830c61bfffff,1762.0,10.78,148737.3843833463,62.54
882830c61dfffff,1463.0,18.05,163647.6116883937,71.5
882830c621fffff,1107.0,24.67,245759.30883304155,90.22
882830c623fffff,1780.0,17.5,180953.3284821436,81.31
882830c625fffff,187.0,21.42,250001.0,93.51
882830c627fffff,677.0,24.21,227724.6825980584,87.12
882830c629fffff,1183.0,22.44,207914.6118776725,83.94
882830c62bfffff,923.0,25.73,219018.08160619764,85.0
882830c62dfffff,367.0,21.21,218924.87539405897,84.98
882830c631fffff,1283.0,22.63,196513.5247808714,82.94
882830c633fffff,1816.0,20.28,150969.29641062024,63.08
882830c635fffff,1907.0,18.38,115616.84207305606,49.45
882830c637fffff,1645.0,20.29,138824.07503689668,59.4
882830c639fffff,789.0,30.19,205180.66083364037,83.45
882830c63bfffff,1715.0,19.67,187502.56773812015,82.26
882830c63dfffff,561.0,32.56,236357.0,88.76
882830c641fffff,574.0,35.54,207701.2057080322,83.92
882830c643fffff,472.0,29.43,165843.720562244,79.49
882830c645fffff,407.0,32.01,179661.59190887032,81.13
882830c647fffff,571.0,30.48,202969.79659922293,83.32
882830c649fffff,576.0,29.53,187274.67553794282,82.21
882830c64bfffff,1242.0,30.46,214255.74296660122,84.54
882830c64dfffff,394.0,32.44,176717.90822982983,80.84
882830c651fffff,3332.0,10.41,114220.35432450753,49.14
882830c653fffff,2969.0,10.22,124996.94990896783,54.76
882830c655fffff,1512.0,17.44,157624.24464863504,64.67
882830c657fffff,1683.0,19.35,164027.1906014215,71.64
882830c659fffff,1638.0,8.77,115662.66129958544,49.54
882830c65bfffff,2323.0,14.5,119743.86255229381,51.48
882830c65dfffff,1158.0,21.73,160223.9608147261,70.58
882830c661fffff,241.0,34.49,205079.79913374872,83.43
882830c663fffff,638.0,26.66,220652.63771237814,85.22
882830c665fffff,217.0,30.78,218136.5644087412,84.89
882830c667fffff,409.0,24.85,197000.72675836715,82.99
882830c669fffff,301.0,32.87,198675.44603295616,83.12
882830c66bfffff,557.0,27.54,220942.7421166851,85.29
882830c66dfffff,223.0,35.15,206026.39117190242,83.54
882830c681fffff,1453.0,23.86,183950.17298827422,81.77
882830c683fffff,1135.0,21.11,150970.53195477123,63.1
882830c685fffff,1620.0,24.95,180534.2091858405,81.26
882830c687fffff,1043.0,23.31,153803.5725961042,63.98
882830c689fffff,1267.0,24.79,185511.61786013911,81.95
882830c68bfffff,1599.0,10.69,213724.42615256837,84.49
882830c68dfffff,1682.0,19.02,141614.21597009504,60.75
882830c691fffff,409.0,24.57,182983.03159848828,81.55
882830c693fffff,407.0,24.76,183704.46032295874,81.7
882830c695fffff,681.0,24.08,168203.76529697626,79.91
882830c697fffff,839.0,22.83,154607.51907887388,64.2
882830c699fffff,245.0,18.14,181217.81778172744,81.35
882830c69bfffff,127.0,23.33,229900.784251183,87.52
882830c69dfffff,1317.0,15.66,147978.18661795484,62.19
882830c6a1fffff,410.0,21.25,66883.4182933788,36.15
882830c6a3fffff,1648.0,10.85,87582.5595137669,39.65
882830c6a5fffff,1544.0,10.1,68071.4963674866,36.33
882830c6a7fffff,256.0,27.76,56750.0,35.42
882830c6a9fffff,1539.0,18.44,135024.7230475078,58.38
882830c6abfffff,845.0,16.41,67589.0,36.26
882830c6adfffff,1289.0,21.25,88872.86131092238,40.04
882830c6b1fffff,714.0,26.34,145554.91222069546,61.55
882830c6b3fffff,1016.0,28.84,128112.59338568614,55.6
882830c6b5fffff,2215.0,17.0,101920.00053698494,45.82
882830c6b7fffff,1953.0,14.32,159539.1101250933,68.12
882830c6b9fffff,830.0,27.78,162147.12797067987,71.15
882830c6bbfffff,935.0,23.6,156918.3683350939,64.58
882830c6bdfffff,757.0,27.9,145990.84632674017,61.62
882830c6c1fffff,1568.0,22.11,147789.64421151896,62.12
882830c6c3fffff,712.0,28.57,182215.8605043134,81.48
882830c6c5fffff,1631.0,16.73,139730.38143840712,59.73
882830c6c7fffff,1317.0,23.1,156697.4833397352,64.51
882830c6c9fffff,1551.0,16.72,171202.5788942308,80.09
882830c6cbfffff,807.0,33.2,164365.453294297,71.73
882830c6cdfffff,1727.0,14.14,145127.3791645968,61.5
882830c6d1fffff,99.0,22.6,249689.99891591506,91.75
882830c6d3fffff,98.0,22.7,250001.0,93.51
882830c6d5fffff,512.0,14.93,231626.44563515412,87.83
882830c6d7fffff,461.0,11.37,235207.98986923066,88.58
882830c6d9fffff,119.0,21.34,245728.07442504357,90.2
882830c6dbfffff,98.0,22.7,250001.00000000003,94.72
882830c6ddfffff,418.0,16.78,231421.39999346173,87.79
882830c6e1fffff,1572.0,19.46,90143.32729347813,40.2
882830c6e3fffff,2044.0,13.61,136460.35550471733,58.69
882830c6e5fffff,4677.0,8.85,80461.74014526964,38.1
882830c6e7fffff,1995.0,13.93,103656.31462486474,46.33
882830c6e9fffff,1425.0,23.85,90369.03303111647,40.24
882830c6ebfffff,1543.0,17.65,107700.03307675093,47.19
882830c6edfffff,1512.0,26.59,112759.76744512266,48.83
882830c701fffff,528.0,19.35,176063.03448252598,80.4
882830c703fffff,1029.0,18.96,175938.0,80.38
882830c705fffff,310.0,30.2,186357.59458878764,82.06
882830c707fffff,967.0,21.76,160492.89070477674,70.64
882830c709fffff,9.0,24.25,121500.00000000001,53.72
882830c70bfffff,451.0,17.87,197762.59730255554,83.05
882830c70dfffff,9.0,24.25,121500.00000000001,53.72
882830c711fffff,213.0,15.25,250000.99999999997,92.32
882830c713fffff,839.0,15.41,200839.9300871049,83.27
882830c715fffff,349.0,16.76,212888.37222292097,84.38
882830c717fffff,1212.0,16.8,183483.09830914662,81.66
882830c719fffff,194.0,19.58,250001.00000000003,94.72
882830c71bfffff,216.0,21.25,250001.0,93.51
882830c71dfffff,352.0,17.09,213178.28110110055,84.42
882830c721fffff,1302.0,12.89,170464.19312671816,80.02
882830c723fffff,1057.0,15.49,176782.08212196955,80.88
882830c725fffff,733.0,10.91,185854.6360717894,81.99
882830c727fffff,774.0,10.23,183438.37763640308,81.64
882830c729fffff,942.0,17.87,166500.98364949154,79.78
882830c72bfffff,1043.0,17.55,183544.41054461183,81.68
882830c72dfffff,419.0,23.65,178850.33193224086,81.06
882830c731fffff,2446.0,14.32,102696.58803414261,46.11
882830c733fffff,2473.0,13.44,131797.85235441054,57.61
882830c735fffff,709.0,23.81,146906.59026693506,61.84
882830c737fffff,1057.0,29.42,138576.15869190995,59.31
882830c739fffff,1575.0,16.56,109640.80593394677,47.88
