h3,pop,pct65,income,ac_est,ac_src
8829a1c63dfffff,70.0,40.1,156839.42400290523,98.45,measured
8829a1c641fffff,5978.0,20.34,76466.81275418341,93.13,measured
8829a1c643fffff,5952.0,19.15,109970.10092920695,94.77,measured
8829a1c645fffff,2384.0,20.26,130874.64002385824,97.27,measured
8829a1c647fffff,1466.0,22.15,124278.90890569508,95.12,measured
8829a1c649fffff,3002.0,18.43,62445.93755105057,91.13,measured
8829a1c64bfffff,5271.0,22.79,56172.962509626035,91.88,measured
8829a1c64dfffff,5206.0,16.87,75194.84714227359,93.56,measured
8829a1c651fffff,3578.0,11.78,93876.73411417514,93.25,measured
8829a1c653fffff,4484.0,12.2,97277.51259314004,92.77,measured
8829a1c655fffff,2620.0,15.87,160188.4447782148,96.82,measured
8829a1c657fffff,1142.0,28.02,137827.66965150813,98.76,measured
8829a1c659fffff,2044.0,9.3,118512.63278143937,92.83,measured
8829a1c65bfffff,2624.0,9.87,84917.58525120904,92.31,measured
8829a1c65dfffff,3343.0,24.74,43165.70429517744,88.61,measured
8829a1c661fffff,242.0,30.88,146120.0,99.3,measured
8829a1c663fffff,224.0,36.85,149164.35328683778,99.27,measured
8829a1c665fffff,226.0,30.84,144977.2063093147,99.09,measured
8829a1c667fffff,216.0,31.87,146430.98377080337,99.15,measured
8829a1c669fffff,377.0,25.58,181591.15205360297,98.36,measured
8829a1c66bfffff,281.0,36.43,178087.77618573522,98.54,measured
8829a1c66dfffff,242.0,30.88,146120.0,99.3,measured
8829a1c681fffff,323.0,17.86,118575.74615632428,97.55,measured
8829a1c683fffff,593.0,17.79,135804.17449214004,97.5,measured
8829a1c685fffff,231.0,17.94,103786.0,97.6,measured
8829a1c687fffff,423.0,17.81,127394.14464340474,97.53,measured
8829a1c689fffff,231.0,17.94,103786.0,97.6,measured
8829a1c68bfffff,391.0,18.24,128889.82704210891,97.53,measured
8829a1c68dfffff,231.0,17.94,103786.0,97.6,measured
8829a1c691fffff,327.0,20.04,151315.0,97.5,measured
8829a1c693fffff,2.0,0.0,,100.0,measured
8829a1c695fffff,488.0,19.59,148064.98376792355,97.5,measured
8829a1c697fffff,58.0,19.49,151315.0,97.57,measured
8829a1c699fffff,326.0,18.79,121609.74379285029,97.28,measured
8829a1c69bfffff,27.0,11.49,92297.80323534722,97.32,measured
8829a1c69dfffff,476.0,20.05,151176.97414480065,97.5,measured
8829a1c6a1fffff,2420.0,14.04,93110.42795017653,94.52,measured
8829a1c6a3fffff,930.0,27.84,110009.96537863454,94.64,measured
8829a1c6a5fffff,3600.0,20.75,77955.90429583855,94.87,measured
8829a1c6a7fffff,1524.0,16.93,102228.72227615083,94.96,measured
8829a1c6a9fffff,833.0,26.89,101317.2036854061,95.97,measured
8829a1c6abfffff,648.0,24.58,111865.42187159164,95.72,measured
8829a1c6adfffff,2545.0,18.55,104728.56730786656,94.05,measured
8829a1c6b1fffff,229.0,24.18,117674.03583135139,98.19,measured
8829a1c6b3fffff,191.0,24.33,117352.13652087732,98.17,measured
8829a1c6b5fffff,335.0,24.37,117338.0,98.2,measured
8829a1c6b7fffff,93.0,24.22,117364.06543388059,98.14,measured
8829a1c6b9fffff,530.0,17.77,135686.65500847917,97.5,measured
8829a1c6bbfffff,99.0,23.59,120160.7743813329,98.16,measured
8829a1c6bdfffff,430.0,19.37,131154.86419069493,97.6,measured
8829a1c6c1fffff,792.0,17.19,91931.89175683376,96.63,measured
8829a1c6c3fffff,274.0,24.69,108111.04922490144,97.21,measured
8829a1c6c5fffff,92.0,30.5,122083.0,97.6,measured
8829a1c6c7fffff,227.0,25.94,115440.69662988976,97.6,measured
8829a1c6c9fffff,1320.0,17.31,111117.92272256587,97.78,measured
8829a1c6cbfffff,1538.0,14.34,75329.34462044077,95.73,measured
8829a1c6cdfffff,741.0,16.51,180508.9887667432,98.61,measured
8829a1c6d1fffff,472.0,20.48,81823.2937060377,97.17,measured
8829a1c6d3fffff,292.0,18.23,99122.13163310404,97.1,measured
8829a1c6d5fffff,231.0,17.94,103794.49667074316,97.6,measured
8829a1c6d7fffff,365.0,19.32,128600.7363278834,97.41,measured
8829a1c6d9fffff,856.0,17.21,68546.52790297993,96.78,measured
8829a1c6dbfffff,98.0,10.49,80000.0,97.1,measured
8829a1c6ddfffff,959.0,16.12,77431.70815327202,96.45,measured
8829a1c6e1fffff,228.0,24.15,112837.69476244011,97.6,measured
8829a1c6e3fffff,231.0,17.94,103786.0,97.6,measured
8829a1c6e5fffff,223.0,26.17,114715.7659046764,95.53,measured
8829a1c6e7fffff,493.0,25.9,103113.6813492163,95.18,measured
8829a1c6e9fffff,47.0,30.5,122083.0,97.6,measured
8829a1c6ebfffff,224.0,24.34,113118.56566510406,97.6,measured
8829a1c6edfffff,109.0,30.5,122083.0,97.6,measured
8829a1c701fffff,1498.0,18.09,143878.78704619533,97.14,measured
8829a1c703fffff,1847.0,28.87,91149.27144619678,96.04,measured
8829a1c705fffff,1023.0,24.59,223798.2314167972,97.7,measured
8829a1c707fffff,644.0,19.18,214922.37559221435,97.4,measured
8829a1c709fffff,3521.0,16.83,69130.15238217199,93.88,measured
8829a1c70bfffff,2337.0,18.26,99578.76461801899,94.7,measured
8829a1c70dfffff,989.0,25.09,226474.61198874514,97.56,measured
8829a1c711fffff,2729.0,17.94,127876.5534743211,96.15,measured
8829a1c713fffff,2341.0,14.11,129970.31793279578,97.11,measured
8829a1c715fffff,1927.0,23.34,155060.5664529698,96.45,measured
8829a1c717fffff,2233.0,20.07,164353.7656877595,96.82,measured
8829a1c719fffff,2690.0,12.88,106350.64001147232,96.22,measured
8829a1c71bfffff,1474.0,9.79,164155.62793591458,97.31,measured
8829a1c71dfffff,2160.0,14.95,120365.28897764692,95.18,measured
8829a1c721fffff,335.0,20.85,247885.66016350628,98.68,measured
8829a1c723fffff,176.0,19.95,246741.11767603364,98.21,measured
8829a1c725fffff,142.0,15.84,161816.4557770304,98.03,measured
8829a1c727fffff,101.0,14.84,144239.96672342895,97.85,measured
8829a1c729fffff,481.0,17.74,250001.0,98.7,measured
8829a1c72bfffff,377.0,19.29,245156.042637901,98.0,measured
8829a1c72dfffff,295.0,19.95,232514.93106219618,98.57,measured
8829a1c731fffff,374.0,14.35,181755.75970912928,97.47,measured
8829a1c733fffff,531.0,13.49,167415.82492961697,97.5,measured
8829a1c735fffff,1.0,22.96,175357.0,83.2,measured
8829a1c737fffff,145.0,13.56,167469.8212269278,97.4,measured
8829a1c739fffff,938.0,24.61,148476.98917351692,97.48,measured
8829a1c73bfffff,1127.0,21.01,167609.22796812456,97.5,measured
8829a1c73dfffff,244.0,17.85,240810.68893501483,97.37,measured
8829a1c741fffff,808.0,17.12,115483.13705463112,97.9,measured
8829a1c743fffff,1618.0,14.27,111150.30351089865,96.08,measured
8829a1c745fffff,549.0,17.17,176172.98166638063,98.82,measured
8829a1c747fffff,727.0,22.51,159261.5224836105,97.27,measured
8829a1c749fffff,1696.0,15.98,178530.28936225147,97.81,measured
8829a1c74bfffff,613.0,24.75,126525.9283099023,97.02,measured
8829a1c74dfffff,605.0,21.93,137470.77767884504,97.9,measured
8829a1c751fffff,106.0,41.42,149376.4004700915,97.69,measured
8829a1c753fffff,105.0,41.43,149449.0,97.7,measured
8829a1c755fffff,2221.0,24.71,102015.1991657853,95.14,measured
8829a1c757fffff,4243.0,14.33,101968.21848761341,95.18,measured
8829a1c759fffff,129.0,35.29,142578.4893412937,97.7,measured
8829a1c75bfffff,105.0,41.42,149443.9855192006,97.7,measured
8829a1c75dfffff,344.0,27.28,129659.40212964242,97.14,measured
8829a1c761fffff,1511.0,11.54,247439.18375913065,99.0,measured
8829a1c763fffff,1292.0,15.26,249595.07214367556,98.83,measured
8829a1c765fffff,940.0,20.02,235150.12763359514,98.84,measured
8829a1c767fffff,654.0,20.28,234670.585537722,98.75,measured
8829a1c769fffff,982.0,18.81,210351.36739403039,99.1,measured
8829a1c76bfffff,671.0,15.28,214135.22820496274,99.06,measured
8829a1c76dfffff,1440.0,14.88,238163.784058189,99.03,measured
8829a1ce11fffff,1.0,13.61,115503.83264801583,83.2,measured
8829a1ce13fffff,1.0,13.11,123977.00000000001,83.2,measured
8829a1ce19fffff,0.0,15.06,90859.0,83.2,measured
8829a1ce1bfffff,1.0,14.01,124436.57215337949,83.2,measured
8829a1ce51fffff,0.0,15.06,90859.0,83.2,measured
8829a1ce53fffff,0.0,15.06,90859.0,83.2,measured
8829a1ce59fffff,1.0,21.53,160123.14309059718,83.2,measured
8829a1ce5bfffff,1.0,18.75,130309.79032306562,83.2,measured
8829a1ce81fffff,1.0,13.11,123977.0,83.2,measured
8829a1ce85fffff,1.0,13.11,123977.0,83.2,measured
8829a1ce89fffff,1.0,13.11,123977.0,83.2,measured
8829a1ce8bfffff,1.0,13.11,123977.0,83.2,measured
8829a1ce8dfffff,1.0,13.11,123977.0,83.2,measured
8829a1ce99fffff,1.0,13.11,123976.99999999999,83.2,measured
8829a1cec1fffff,1.0,13.11,123977.0,83.2,measured
8829a1cec3fffff,1.0,13.11,123977.0,83.2,measured
8829a1cec5fffff,1.0,13.11,123977.0,83.2,measured
8829a1cec7fffff,1.0,13.11,123977.0,83.2,measured
8829a1cec9fffff,1.0,13.11,123976.99999999999,83.2,measured
8829a1cecbfffff,1.0,13.11,123977.0,83.2,measured
8829a1cecdfffff,1.0,13.11,123977.0,83.2,measured
8829a1ced1fffff,1.0,13.11,123977.0,83.2,measured
8829a1ced3fffff,1.0,13.11,123977.0,83.2,measured
8829a1ced5fffff,1.0,13.11,123977.0,83.2,measured
8829a1ced7fffff,1.0,13.11,123976.99999999999,83.2,measured
8829a1ced9fffff,1.0,13.11,123977.0,83.2,measured
8829a1cedbfffff,1.0,13.11,123977.0,83.2,measured
8829a1ceddfffff,1.0,13.11,123977.0,83.2,measured
8829a1cee1fffff,1.0,13.11,123977.00000000001,83.2,measured
8829a1cee3fffff,1.0,13.11,123977.0,83.2,measured
8829a1cee9fffff,1.0,13.11,123977.0,83.2,measured
8829a1ceebfffff,1.0,13.11,123977.0,83.2,measured
8829a1d083fffff,2096.0,19.89,141902.05469663168,85.36,measured
8829a1d089fffff,2175.0,21.42,85101.90654576327,87.6,measured
8829a1d08bfffff,2923.0,17.18,118868.75894606864,86.97,measured
8829a1d091fffff,4054.0,15.92,90143.39025544903,83.9,measured
8829a1d093fffff,5124.0,12.93,78174.79376290663,86.31,measured
8829a1d095fffff,3503.0,21.15,93386.59695394932,83.06,measured
8829a1d097fffff,4655.0,14.57,85461.43139989393,83.71,measured
8829a1d099fffff,3040.0,16.07,74167.60929928577,84.24,measured
8829a1d09bfffff,2554.0,13.31,63526.40885365279,89.03,measured
8829a1d09dfffff,2788.0,19.87,82252.12161219095,84.26,measured
8829a1d0b3fffff,3584.0,12.83,131281.13329403655,88.41,measured
8829a1d0b9fffff,1469.0,20.72,110181.28024365309,84.86,measured
8829a1d0bbfffff,3754.0,17.44,97313.13755921279,87.43,measured
8829a1d0c3fffff,1197.0,22.65,137095.78945413194,92.06,measured
8829a1d0c9fffff,1685.0,28.98,58803.307209429,70.28,measured
8829a1d0cbfffff,2024.0,23.72,54502.78542733753,81.81,measured
8829a1d0d1fffff,2647.0,14.79,101593.6747743752,85.33,measured
8829a1d0d3fffff,2123.0,11.96,83654.2395647828,84.38,measured
8829a1d0d5fffff,1134.0,26.24,90048.55806232149,90.08,measured
8829a1d0d7fffff,1839.0,10.91,96686.83281963193,85.03,measured
8829a1d0d9fffff,3251.0,9.91,74275.127173597,81.05,measured
8829a1d0dbfffff,3483.0,10.96,83671.55120520991,81.71,measured
8829a1d0ddfffff,837.0,23.74,142869.18156480737,93.41,measured
8829a1d213fffff,118.0,23.9,97321.00000000001,75.7,measured
8829a1d21bfffff,5166.0,6.96,59536.7958609714,57.19,measured
8829a1d253fffff,4129.0,8.07,54455.357067031946,62.11,measured
8829a1d25bfffff,1884.0,12.44,69862.27812072457,64.42,measured
8829a1d281fffff,1495.0,10.51,68312.5875494575,70.49,measured
8829a1d283fffff,4389.0,6.93,63782.47438788831,63.5,measured
8829a1d285fffff,3860.0,10.87,76387.10579901045,63.97,measured
8829a1d287fffff,6696.0,10.29,61337.220629927426,62.7,measured
8829a1d289fffff,973.0,15.69,68681.69549022651,71.62,measured
8829a1d28bfffff,673.0,13.5,35461.90655252818,67.55,measured
8829a1d28dfffff,1969.0,17.93,72983.37673761892,68.19,measured
8829a1d291fffff,4715.0,15.77,66835.1365814184,67.59,measured
8829a1d293fffff,5479.0,12.63,62108.5602343222,70.22,measured
8829a1d295fffff,7896.0,11.93,61424.06791675427,64.47,measured
8829a1d297fffff,5683.0,13.35,75356.35972060122,71.93,measured
8829a1d299fffff,575.0,15.78,58069.20673145735,62.91,measured
8829a1d29bfffff,4561.0,12.16,43296.228780010504,63.39,measured
8829a1d29dfffff,2812.0,7.54,57223.76783818139,62.88,measured
8829a1d2a3fffff,3675.0,15.36,73928.18418363352,65.37,measured
8829a1d2a9fffff,1680.0,9.1,70954.02933321644,64.7,measured
8829a1d2abfffff,6328.0,12.16,75368.47910024248,65.34,measured
8829a1d2b1fffff,2670.0,12.48,69974.32960451297,69.94,measured
8829a1d2b3fffff,5194.0,12.44,63615.67007346654,75.01,measured
8829a1d2b5fffff,2779.0,21.34,50913.61810179493,69.54,measured
8829a1d2b7fffff,2795.0,15.07,72331.30224508492,74.23,measured
8829a1d2b9fffff,2511.0,9.69,66016.40600655675,64.65,measured
8829a1d2bbfffff,3615.0,14.51,65704.05747656738,71.11,measured
8829a1d2bdfffff,6933.0,9.62,65847.79292898836,65.09,measured
8829a1d2c1fffff,581.0,13.31,67040.75122327275,60.14,measured
8829a1d2c3fffff,241.0,23.17,72508.00537748737,63.55,measured
8829a1d2c5fffff,118.0,23.9,97321.0,75.7,measured
8829a1d2c7fffff,451.0,22.05,83792.57983508076,64.97,measured
8829a1d2c9fffff,4965.0,11.51,69730.24543779211,58.83,measured
8829a1d2cbfffff,6457.0,9.74,60604.85104814744,58.49,measured
8829a1d2cdfffff,783.0,12.18,74471.95635350408,60.25,measured
8829a1d2d1fffff,540.0,13.69,43504.19715529201,61.81,measured
8829a1d2d3fffff,23.0,18.87,70833.0,84.0,measured
8829a1d2d5fffff,23.0,18.86,70833.0,83.98,measured
8829a1d2d7fffff,131.0,15.92,70833.0,73.54,measured
8829a1d2d9fffff,7929.0,6.46,56837.81524995339,61.7,measured
8829a1d2dbfffff,1288.0,5.53,54161.260366912386,63.2,measured
8829a1d2ddfffff,4368.0,13.92,73686.9690314898,61.1,measured
8829a1d2e3fffff,396.0,22.41,79061.64867533036,62.59,measured
8829a1d2ebfffff,1038.0,25.5,73352.61345194113,62.65,measured
8829a1d401fffff,2910.0,12.17,206850.89341365758,93.92,measured
8829a1d403fffff,3217.0,15.17,137362.62223162956,88.36,measured
8829a1d405fffff,2367.0,13.9,114773.969855621,90.07,measured
8829a1d407fffff,2156.0,12.62,113428.37108998322,88.09,measured
8829a1d409fffff,3224.0,11.58,156388.1485954083,88.28,measured
8829a1d40bfffff,3778.0,10.96,138409.83066657078,85.67,measured
8829a1d40dfffff,2269.0,18.27,133654.01786987315,88.93,measured
8829a1d411fffff,2995.0,11.72,153374.34251005194,89.85,measured
8829a1d413fffff,203.0,20.28,173297.37634941982,91.71,measured
8829a1d415fffff,3581.0,20.17,160479.70559097853,90.36,measured
8829a1d417fffff,507.0,21.11,180193.71149403072,89.63,measured
8829a1d419fffff,6886.0,16.21,74338.0965394521,79.76,measured
8829a1d41bfffff,1432.0,22.16,142629.01019871846,91.77,measured
8829a1d41dfffff,4800.0,13.27,108653.56335785608,87.12,measured
8829a1d421fffff,1700.0,16.41,74203.18266762391,85.29,measured
8829a1d423fffff,3043.0,14.64,94573.08942305493,85.35,measured
8829a1d425fffff,3543.0,12.66,99719.08363862018,86.05,measured
8829a1d427fffff,3285.0,8.91,66234.78033997245,84.97,measured
8829a1d429fffff,2081.0,9.9,95130.43564838561,85.69,measured
8829a1d42bfffff,2625.0,14.07,111961.55311181245,86.45,measured
8829a1d42dfffff,3391.0,11.13,85236.27762253802,85.85,measured
8829a1d431fffff,1268.0,18.15,108659.65017547984,86.52,measured
8829a1d433fffff,109.0,12.08,81546.0,89.4,measured
8829a1d435fffff,2810.0,11.85,96260.17895279116,90.07,measured
8829a1d437fffff,3200.0,18.4,73037.15339011018,90.81,measured
8829a1d439fffff,2517.0,10.68,115123.72051470017,91.02,measured
8829a1d43bfffff,234.0,28.86,248854.0,94.5,measured
8829a1d43dfffff,3098.0,21.11,108566.76829587005,84.03,measured
8829a1d441fffff,6297.0,15.44,74537.8154309399,78.64,measured
8829a1d443fffff,5101.0,9.94,111629.33111908303,83.56,measured
8829a1d445fffff,4362.0,13.05,90400.35695742819,82.45,measured
8829a1d447fffff,3797.0,10.93,113675.17076270748,86.13,measured
8829a1d449fffff,8693.0,13.74,65146.21032192194,76.58,measured
8829a1d44bfffff,6110.0,13.81,88416.16062157237,77.71,measured
8829a1d44dfffff,5539.0,12.13,82936.28075805336,80.63,measured
8829a1d451fffff,6280.0,15.07,66876.45637371398,72.68,measured
8829a1d453fffff,9639.0,23.56,48587.05129986044,75.0,measured
8829a1d455fffff,6519.0,15.27,79455.58606648483,78.03,measured
8829a1d457fffff,5744.0,17.41,50337.056965257536,76.87,measured
8829a1d459fffff,9714.0,11.81,54553.04673218893,69.42,measured
8829a1d45bfffff,9786.0,11.47,60224.64717011445,71.1,measured
8829a1d45dfffff,6747.0,11.69,74412.27599861404,73.4,measured
8829a1d461fffff,1390.0,15.54,100636.29823985079,87.84,measured
8829a1d463fffff,2386.0,13.41,99914.89285573985,88.77,measured
8829a1d465fffff,2689.0,17.34,98308.34681007404,82.31,measured
8829a1d467fffff,2186.0,20.23,79700.59275643114,85.64,measured
8829a1d469fffff,1453.0,13.47,100673.4039380382,84.35,measured
8829a1d46bfffff,3551.0,8.52,98562.49456548292,86.18,measured
8829a1d46dfffff,49.0,30.17,115096.0,80.99,measured
8829a1d481fffff,0.0,0.0,,65.01,income-model
8829a1d483fffff,629.0,7.47,107220.62752984959,96.14,measured
8829a1d485fffff,0.0,0.0,,65.01,income-model
8829a1d487fffff,530.0,30.0,126593.83290119533,94.0,measured
8829a1d489fffff,0.0,3.92,59167.0,95.8,measured
8829a1d48bfffff,27.0,12.31,59308.76238438252,95.81,measured
8829a1d48dfffff,0.0,0.0,,65.01,income-model
8829a1d491fffff,3483.0,10.37,120180.20098173243,93.25,measured
8829a1d493fffff,2227.0,15.5,131762.70164395368,93.83,measured
8829a1d495fffff,2300.0,10.25,113285.47260745941,96.3,measured
8829a1d497fffff,3288.0,9.09,140446.1980177347,95.38,measured
8829a1d499fffff,1400.0,26.24,65399.91544121617,92.85,measured
8829a1d49bfffff,2870.0,15.73,102400.8755536488,93.89,measured
8829a1d49dfffff,1254.0,7.64,88240.66407676092,96.45,measured
8829a1d4a1fffff,1176.0,14.5,87953.66333760724,88.1,measured
8829a1d4a3fffff,3496.0,13.16,63138.17859051599,89.23,measured
8829a1d4a5fffff,974.0,19.35,76597.0,89.79,measured
8829a1d4a7fffff,2917.0,23.68,39839.433049711944,88.2,measured
8829a1d4a9fffff,0.0,0.0,,65.01,income-model
8829a1d4abfffff,342.0,12.2,67653.0545762462,88.1,measured
8829a1d4adfffff,20.0,20.11,73646.0,88.1,measured
8829a1d4b1fffff,2308.0,24.4,118060.13764994223,93.47,measured
8829a1d4b3fffff,2494.0,16.0,125538.9171039307,93.24,measured
8829a1d4b5fffff,3986.0,7.96,101851.44285978795,94.01,measured
8829a1d4b7fffff,2388.0,11.09,138645.03100805852,93.39,measured
8829a1d4b9fffff,2242.0,21.0,144281.98562736434,94.0,measured
8829a1d4bbfffff,2242.0,17.17,146732.27280360388,93.97,measured
8829a1d4bdfffff,2253.0,18.87,113338.33645281625,92.92,measured
8829a1d4c1fffff,955.0,13.37,140959.29258623338,91.83,measured
8829a1d4c3fffff,533.0,15.26,138271.78556895128,93.36,measured
8829a1d4c5fffff,0.0,0.0,,65.01,income-model
8829a1d4c7fffff,98.0,15.88,156065.0,91.8,measured
8829a1d4c9fffff,2483.0,11.35,111506.5012983105,89.08,measured
8829a1d4cbfffff,813.0,12.58,160984.2483389076,92.2,measured
8829a1d4cdfffff,691.0,16.63,181289.8253033292,93.58,measured
8829a1d4d1fffff,1144.0,14.68,139033.4211399997,97.46,measured
8829a1d4d3fffff,90.0,37.13,101151.03289798812,95.01,measured
8829a1d4d5fffff,263.0,12.42,59167.0,95.8,measured
8829a1d4d7fffff,1145.0,16.43,96482.47785313691,96.9,measured
8829a1d4d9fffff,1111.0,14.53,153520.65769655138,97.57,measured
8829a1d4dbfffff,612.0,11.78,164716.1510847339,97.61,measured
8829a1d4ddfffff,501.0,14.6,141447.5923367008,95.97,measured
8829a1d4e1fffff,0.0,0.0,,65.01,income-model
8829a1d4e3fffff,0.0,0.0,,65.01,income-model
8829a1d4e5fffff,0.0,0.0,,65.01,income-model
8829a1d4e7fffff,0.0,0.0,,65.01,income-model
8829a1d4e9fffff,0.0,0.0,,65.01,income-model
8829a1d4ebfffff,0.0,0.0,,65.01,income-model
8829a1d4edfffff,0.0,0.0,,65.01,income-model
8829a1d501fffff,5223.0,13.51,94080.5167286584,86.01,measured
8829a1d503fffff,4161.0,14.85,95276.01131660903,85.83,measured
8829a1d505fffff,3971.0,15.79,107570.68297416743,88.28,measured
8829a1d507fffff,4195.0,11.16,109832.91802148527,89.32,measured
8829a1d509fffff,7061.0,11.08,72991.59371407295,82.28,measured
8829a1d50bfffff,3699.0,16.26,97013.6772233134,87.86,measured
8829a1d50dfffff,5421.0,11.27,81812.37335852261,84.08,measured
8829a1d511fffff,4451.0,18.7,94960.62053067953,88.65,measured
8829a1d513fffff,3278.0,15.21,120455.39378798917,93.0,measured
8829a1d515fffff,3357.0,10.12,106372.76613639007,90.24,measured
8829a1d517fffff,3378.0,15.02,112924.30156213127,94.29,measured
8829a1d519fffff,2727.0,16.26,110159.13966884813,88.97,measured
8829a1d51bfffff,2007.0,15.74,104404.35208869462,89.35,measured
8829a1d51dfffff,4039.0,16.04,111495.85609964296,88.43,measured
8829a1d521fffff,1355.0,22.34,167839.10604457595,94.83,measured
8829a1d523fffff,1724.0,21.02,195270.49917951264,98.05,measured
8829a1d525fffff,1067.0,38.76,157332.19451056895,97.58,measured
8829a1d527fffff,795.0,27.6,218347.13871470478,98.58,measured
8829a1d529fffff,3490.0,14.57,106423.90568503647,87.65,measured
8829a1d52bfffff,3086.0,18.15,117521.41532638596,91.8,measured
8829a1d52dfffff,2315.0,14.94,111991.80217471388,91.14,measured
8829a1d531fffff,2638.0,20.28,121171.84397266286,93.87,measured
8829a1d533fffff,1408.0,14.03,200162.0798358369,96.42,measured
8829a1d535fffff,864.0,20.34,135273.14662421108,96.14,measured
8829a1d537fffff,596.0,18.66,155679.41960733244,96.53,measured
8829a1d539fffff,2916.0,20.35,108771.80089457492,92.89,measured
8829a1d53bfffff,3867.0,13.96,117330.90088089733,93.94,measured
8829a1d53dfffff,2923.0,21.02,109768.73295988787,92.95,measured
8829a1d541fffff,820.0,22.33,122713.81659076986,86.44,measured
8829a1d543fffff,1861.0,18.79,89044.74547052827,83.74,measured
8829a1d545fffff,2965.0,30.23,113085.67770784446,92.95,measured
8829a1d547fffff,1739.0,14.97,108044.14518910971,86.17,measured
8829a1d549fffff,1804.0,19.58,87337.96207593978,83.78,measured
8829a1d54bfffff,4085.0,13.97,61630.92920323367,80.71,measured
8829a1d54dfffff,2633.0,15.76,119355.03612213173,88.4,measured
8829a1d551fffff,1660.0,19.07,138896.12957773,90.43,measured
8829a1d553fffff,2232.0,19.51,90304.24020908376,88.54,measured
8829a1d555fffff,2434.0,17.02,137811.66708735164,90.25,measured
8829a1d557fffff,1711.0,16.73,125663.88798554568,93.24,measured
8829a1d559fffff,4025.0,14.46,89979.64043795674,78.52,measured
8829a1d55bfffff,3017.0,11.39,88130.37119794899,83.08,measured
8829a1d55dfffff,3245.0,11.87,126049.72531287528,89.55,measured
8829a1d561fffff,1717.0,18.07,163555.67198754926,96.67,measured
8829a1d563fffff,3852.0,12.17,106135.4888029755,89.19,measured
8829a1d565fffff,2219.0,17.72,196157.99418380726,93.98,measured
8829a1d567fffff,2687.0,13.05,124232.64121526008,92.82,measured
8829a1d569fffff,1771.0,20.55,107297.32828607546,90.47,measured
8829a1d56bfffff,3174.0,25.38,110130.47073556265,94.21,measured
8829a1d56dfffff,2262.0,13.78,129107.64625223278,89.0,measured
8829a1d581fffff,3951.0,25.43,84151.28788542902,93.81,measured
8829a1d583fffff,3991.0,18.77,120730.45754636309,93.38,measured
8829a1d585fffff,2478.0,14.75,162675.97174848302,95.5,measured
8829a1d587fffff,1207.0,26.01,148351.6146402493,98.14,measured
8829a1d589fffff,6928.0,18.23,70996.8242782169,92.1,measured
8829a1d58bfffff,6756.0,19.18,75777.06015053879,94.29,measured
8829a1d58dfffff,5260.0,19.93,73950.33053738004,92.47,measured
8829a1d591fffff,1879.0,20.58,151947.0241165704,95.62,measured
8829a1d593fffff,1441.0,15.53,155888.84444939584,97.83,measured
8829a1d595fffff,788.0,25.51,142617.03661329485,95.89,measured
8829a1d597fffff,648.0,18.88,153794.10613451796,98.69,measured
8829a1d599fffff,2998.0,22.04,89582.44500783827,92.78,measured
8829a1d59bfffff,3886.0,16.63,86643.32683082206,93.35,measured
8829a1d59dfffff,7933.0,20.02,75942.69277929833,92.68,measured
8829a1d5a1fffff,1248.0,13.91,94119.44178528966,97.91,measured
8829a1d5a3fffff,1356.0,25.24,157357.54179514333,97.78,measured
8829a1d5a5fffff,718.0,25.0,225964.9520834969,98.26,measured
8829a1d5a7fffff,1165.0,15.02,112446.632940173,97.9,measured
8829a1d5a9fffff,1674.0,15.61,143312.18839648622,97.32,measured
8829a1d5abfffff,1289.0,21.73,131078.71648401165,98.81,measured
8829a1d5adfffff,737.0,28.84,167302.89710880604,98.23,measured
8829a1d5b1fffff,337.0,21.4,129833.05947916015,98.23,measured
8829a1d5b3fffff,301.0,24.35,134899.00414780306,98.56,measured
8829a1d5b5fffff,755.0,20.3,152967.3725992493,97.7,measured
8829a1d5b7fffff,334.0,18.8,124132.52091849726,97.7,measured
8829a1d5b9fffff,289.0,29.82,146581.51334164923,99.3,measured
8829a1d5bbfffff,242.0,30.88,146120.0,99.3,measured
8829a1d5bdfffff,770.0,25.14,145736.60372916993,98.8,measured
8829a1d5c1fffff,9285.0,18.02,51811.92277626157,89.6,measured
8829a1d5c3fffff,5677.0,21.93,46661.941315212665,89.73,measured
8829a1d5c5fffff,5617.0,21.42,70955.34251072495,91.77,measured
8829a1d5c7fffff,8826.0,19.74,59700.93973396799,90.35,measured
8829a1d5c9fffff,2951.0,28.8,73910.28392782506,88.1,measured
8829a1d5cbfffff,6119.0,15.13,64927.67267389331,90.49,measured
8829a1d5cdfffff,3240.0,13.95,123660.27823675159,91.64,measured
8829a1d5d1fffff,4488.0,18.63,86050.00804920026,92.88,measured
8829a1d5d3fffff,1202.0,19.43,87000.22334353402,91.99,measured
8829a1d5d5fffff,8279.0,15.95,82005.6174369597,96.47,measured
8829a1d5d7fffff,4462.0,15.55,83690.08646411936,93.54,measured
8829a1d5d9fffff,746.0,12.36,81322.59209217013,89.48,measured
8829a1d5dbfffff,139.0,12.09,81546.0,89.4,measured
8829a1d5ddfffff,6041.0,16.51,69655.47287557411,90.65,measured
8829a1d5e1fffff,802.0,24.37,140228.21496005566,96.89,measured
8829a1d5e3fffff,2070.0,15.91,141124.5778890293,96.62,measured
8829a1d5e5fffff,633.0,19.23,156013.7383704023,97.95,measured
8829a1d5e7fffff,571.0,30.3,156334.4088447359,98.25,measured
